account_id,account_number,customer_id,product_id,branch_id,open_date,close_date,account_status,currency,current_balance,account_type
AC05926,23245800005926,CU02890,PR002,BR010,2023-07-10,2026-05-25,CLOSED,INR,186989.68,SAVINGS
AC05927,25986200005927,CU03423,PR007,BR009,2024-05-06,2026-02-03,CLOSED,INR,36889.94,FIXED_DEPOSIT
AC05928,30080000005928,CU04462,PR003,BR007,2024-10-07,,DORMANT,INR,217332.43,SAVINGS
AC05929,85087100005929,CU00510,PR002,BR002,2020-02-05,,ACTIVE,INR,0.51,SAVINGS
AC05930,25939300005930,CU04401,PR008,BR004,2018-07-22,2023-07-04,CLOSED,INR,154785.10,FIXED_DEPOSIT
AC05931,82371800005931,CU03834,PR005,BR001,2021-10-08,,ACTIVE,INR,101943.45,CURRENT
AC05932,19376400005932,CU01901,PR007,BR007,2025-08-22,,DORMANT,INR,109605.22,FIXED_DEPOSIT
AC05933,21436100005933,CU00305,PR002,BR004,2020-10-04,2022-10-06,CLOSED,INR,241423.55,SAVINGS
AC05934,89122600005934,CU02801,PR001,BR003,2018-06-12,,DORMANT,INR,3022.58,SAVINGS
AC05935,87652900005935,CU01707,PR008,BR009,2020-01-08,2023-03-15,CLOSED,INR,153028.79,FIXED_DEPOSIT
AC05936,99730300005936,CU04498,PR001,BR005,2025-08-19,,DORMANT,INR,187337.39,SAVINGS
AC05937,52687800005937,CU01148,PR002,BR009,2019-04-25,,ACTIVE,INR,31084.60,SAVINGS
AC05938,92879600005938,CU04877,PR003,BR007,2020-07-08,,DORMANT,INR,222325.34,SAVINGS
AC05939,84600300005939,CU00459,PR006,BR007,2019-01-22,,ACTIVE,INR,519.71,CURRENT
AC05940,35167100005940,CU02013,PR001,BR002,2020-06-25,,DORMANT,INR,15289.42,SAVINGS
AC05941,25326100005941,CU01433,PR001,BR001,2024-01-25,2026-08-26,CLOSED,INR,26029.92,SAVINGS
AC05942,93633600005942,CU03662,PR007,BR005,2021-03-31,,DORMANT,INR,57409.30,FIXED_DEPOSIT
AC05943,98032300005943,CU04802,PR007,BR005,2021-04-25,,DORMANT,INR,78680.43,FIXED_DEPOSIT
AC05944,55974600005944,CU02113,PR003,BR009,2019-05-15,,ACTIVE,INR,132373.02,SAVINGS
AC05945,39301300005945,CU03524,PR009,BR006,2021-11-29,2022-12-19,CLOSED,INR,224077.59,FIXED_DEPOSIT
AC05946,44703100005946,CU01384,PR004,BR004,2023-05-28,,DORMANT,INR,72207.23,CURRENT
AC05947,10169400005947,CU03343,PR004,BR009,2025-07-10,2026-03-14,CLOSED,INR,160959.27,CURRENT
AC05948,80590900005948,CU03585,PR004,BR006,2023-07-06,,ACTIVE,INR,19864.94,CURRENT
AC05949,58910700005949,CU01721,PR008,BR010,2021-09-09,2023-06-13,CLOSED,INR,241862.15,FIXED_DEPOSIT
AC05950,24540400005950,CU01575,PR005,BR006,2025-10-28,,ACTIVE,INR,70398.95,CURRENT
AC05951,28691600005951,CU01973,PR001,BR007,2025-09-17,2026-08-21,CLOSED,INR,249113.55,SAVINGS
AC05952,13063600005952,CU03572,PR003,BR008,2019-01-26,,ACTIVE,INR,142101.90,SAVINGS
AC05953,20017500005953,CU02648,PR004,BR003,2024-08-07,2025-12-30,CLOSED,INR,4893.59,CURRENT
AC05954,79206900005954,CU04674,PR003,BR003,2019-02-11,,DORMANT,INR,222668.38,SAVINGS
AC05955,99778800005955,CU01270,PR001,BR002,2018-06-08,,ACTIVE,INR,127801.85,SAVINGS
AC05956,10833600005956,CU01931,PR005,BR008,2018-09-26,,DORMANT,INR,86965.04,CURRENT
AC05957,87980500005957,CU04640,PR004,BR008,2023-03-28,,ACTIVE,INR,72171.28,CURRENT
AC05958,70916200005958,CU04450,PR007,BR005,2023-01-11,,ACTIVE,INR,14586.78,FIXED_DEPOSIT
AC05959,32074300005959,CU00911,PR001,BR010,2025-04-12,2026-08-26,CLOSED,INR,6514.46,SAVINGS
AC05960,69879800005960,CU04275,PR006,BR004,2020-01-24,,DORMANT,INR,228038.59,CURRENT
AC05961,41989600005961,CU01374,PR001,BR006,2023-11-11,2026-08-21,CLOSED,INR,59062.59,SAVINGS
AC05962,85282700005962,CU00953,PR004,BR008,2022-02-08,2024-09-27,CLOSED,INR,10635.66,CURRENT
AC05963,33301100005963,CU04493,PR004,BR009,2020-03-09,2021-10-24,CLOSED,INR,126613.17,CURRENT
AC05964,17258400005964,CU00058,PR009,BR004,2023-03-01,2024-07-05,CLOSED,INR,76332.29,FIXED_DEPOSIT
AC05965,64160900005965,CU03761,PR007,BR010,2025-09-07,2026-08-25,CLOSED,INR,247266.26,FIXED_DEPOSIT
AC05966,61464200005966,CU02444,PR007,BR010,2022-01-07,,DORMANT,INR,63737.76,FIXED_DEPOSIT
AC05967,28683600005967,CU00801,PR006,BR002,2023-03-20,2026-01-06,CLOSED,INR,178112.25,CURRENT
AC05968,70220100005968,CU00427,PR008,BR005,2025-10-27,,DORMANT,INR,151224.04,FIXED_DEPOSIT
AC05969,98234900005969,CU00178,PR008,BR003,2022-08-16,,ACTIVE,INR,7372.01,FIXED_DEPOSIT
AC05970,67775700005970,CU01394,PR001,BR008,2021-04-21,,DORMANT,INR,145406.52,SAVINGS
AC05971,81933600005971,CU00438,PR009,BR010,2023-12-09,,ACTIVE,INR,22885.41,FIXED_DEPOSIT
AC05972,14223400005972,CU04688,PR005,BR003,2025-10-26,2026-08-26,CLOSED,INR,152155.75,CURRENT
AC05973,68613800005973,CU02180,PR002,BR001,2020-01-30,,ACTIVE,INR,9479.87,SAVINGS
AC05974,56755100005974,CU01520,PR005,BR006,2020-03-01,,DORMANT,INR,160714.60,CURRENT
AC05975,19481100005975,CU02990,PR008,BR010,2020-01-25,,DORMANT,INR,192792.93,FIXED_DEPOSIT
AC05976,27304700005976,CU04443,PR004,BR005,2025-11-28,,DORMANT,INR,223412.23,CURRENT
AC05977,78242300005977,CU02237,PR004,BR003,2018-03-12,,ACTIVE,INR,166359.88,CURRENT
AC05978,73569800005978,CU04190,PR002,BR006,2024-04-17,,DORMANT,INR,5009.69,SAVINGS
AC05979,24505900005979,CU03728,PR009,BR009,2019-04-12,,DORMANT,INR,79126.07,FIXED_DEPOSIT
AC05980,10892600005980,CU01155,PR003,BR005,2023-09-02,2026-04-19,CLOSED,INR,237303.26,SAVINGS
AC05981,77046800005981,CU00174,PR005,BR005,2023-02-20,,ACTIVE,INR,68582.94,CURRENT
AC05982,80937800005982,CU02771,PR003,BR005,2024-07-31,,ACTIVE,INR,133084.60,SAVINGS
AC05983,51224200005983,CU04078,PR009,BR002,2025-07-22,,ACTIVE,INR,184768.19,FIXED_DEPOSIT
AC05984,82102100005984,CU01415,PR004,BR002,2022-10-23,,ACTIVE,INR,18105.47,CURRENT
AC05985,85998800005985,CU02398,PR007,BR008,2020-07-02,,DORMANT,INR,48833.24,FIXED_DEPOSIT
AC05986,32272100005986,CU03939,PR008,BR007,2021-11-02,,ACTIVE,INR,277.50,FIXED_DEPOSIT
AC05987,95263700005987,CU00171,PR007,BR008,2022-05-22,,ACTIVE,INR,197122.49,FIXED_DEPOSIT
AC05988,25419300005988,CU04526,PR004,BR003,2025-11-12,,ACTIVE,INR,104158.71,CURRENT
AC05989,19349400005989,CU01060,PR008,BR006,2018-07-10,,DORMANT,INR,172770.48,FIXED_DEPOSIT
AC05990,41953800005990,CU03997,PR005,BR008,2018-03-16,2022-03-19,CLOSED,INR,22440.37,CURRENT
AC05991,24854000005991,CU03154,PR003,BR009,2018-11-27,2021-04-10,CLOSED,INR,94064.20,SAVINGS
AC05992,40410200005992,CU04392,PR008,BR004,2023-09-04,,DORMANT,INR,157159.78,FIXED_DEPOSIT
AC05993,60383900005993,CU03487,PR009,BR010,2019-03-27,,ACTIVE,INR,31160.02,FIXED_DEPOSIT
AC05994,50751900005994,CU01039,PR001,BR008,2024-10-04,,DORMANT,INR,7861.90,SAVINGS
AC05995,57605800005995,CU00728,PR007,BR007,2025-01-08,2026-08-21,CLOSED,INR,162968.45,FIXED_DEPOSIT
AC05996,47183100005996,CU02513,PR009,BR010,2019-08-17,,DORMANT,INR,247825.94,FIXED_DEPOSIT
AC05997,48945400005997,CU00457,PR005,BR004,2018-10-27,,DORMANT,INR,196595.37,CURRENT
AC05998,35465100005998,CU02012,PR003,BR006,2025-10-10,,DORMANT,INR,94598.87,SAVINGS
AC05999,34750900005999,CU04509,PR009,BR003,2024-07-20,,ACTIVE,INR,61523.16,FIXED_DEPOSIT
AC06000,92994100006000,CU00475,PR004,BR004,2024-01-30,,ACTIVE,INR,4548.02,CURRENT
AC06001,45089400006001,CU00602,PR004,BR005,2022-07-20,,DORMANT,INR,53227.69,CURRENT
AC06002,73201000006002,CU03896,PR008,BR005,2025-01-02,,ACTIVE,INR,342004.51,FIXED_DEPOSIT
AC06003,36931000006003,CU03562,PR005,BR010,2022-10-03,2026-01-23,CLOSED,INR,54553.35,CURRENT
AC06004,98459800006004,CU01538,PR009,BR006,2023-09-21,,ACTIVE,INR,52420.75,FIXED_DEPOSIT
AC06005,73675500006005,CU02741,PR006,BR001,2022-03-08,,ACTIVE,INR,74931.59,CURRENT
AC06006,43163700006006,CU03013,PR006,BR007,2023-03-19,2026-08-21,CLOSED,INR,190162.48,CURRENT
AC06007,96501500006007,CU02784,PR006,BR007,2024-06-04,,ACTIVE,INR,108130.40,CURRENT
AC06008,83159000006008,CU04126,PR003,BR006,2018-04-27,,ACTIVE,INR,13872.88,SAVINGS
AC06009,99779200006009,CU04825,PR004,BR007,2018-11-05,2020-11-18,CLOSED,INR,75296.35,CURRENT
AC06010,30274000006010,CU02129,PR009,BR003,2019-06-15,,DORMANT,INR,28385.55,FIXED_DEPOSIT
AC06011,95066800006011,CU04011,PR005,BR009,2023-01-21,2026-08-20,CLOSED,INR,166559.73,CURRENT
AC06012,83526500006012,CU04798,PR004,BR010,2022-11-12,,ACTIVE,INR,55.81,CURRENT
AC06013,68105100006013,CU03447,PR001,BR002,2024-04-24,,ACTIVE,INR,92090.89,SAVINGS
AC06014,54266300006014,CU03870,PR002,BR007,2018-12-19,,DORMANT,INR,93861.11,SAVINGS
AC06015,64206300006015,CU02345,PR006,BR010,2025-12-15,,DORMANT,INR,138851.90,CURRENT
AC06016,72723900006016,CU00908,PR001,BR010,2021-08-19,2022-04-12,CLOSED,INR,198097.69,SAVINGS
AC06017,68533900006017,CU02405,PR002,BR002,2019-01-21,,ACTIVE,INR,90042.63,SAVINGS
AC06018,97965400006018,CU02647,PR003,BR003,2019-03-03,2019-11-21,CLOSED,INR,84787.83,SAVINGS
AC06019,83856600006019,CU04092,PR008,BR002,2024-05-13,,DORMANT,INR,18880.20,FIXED_DEPOSIT
AC06020,29789800006020,CU00862,PR008,BR002,2021-03-24,,ACTIVE,INR,13667.80,FIXED_DEPOSIT
AC06021,81397800006021,CU00596,PR006,BR003,2020-08-08,,ACTIVE,INR,6855.72,CURRENT
AC06022,57315300006022,CU01197,PR005,BR008,2021-04-01,2024-03-28,CLOSED,INR,3941.71,CURRENT
AC06023,84134200006023,CU03570,PR001,BR002,2020-03-10,,ACTIVE,INR,11123.94,SAVINGS
AC06024,73236500006024,CU00421,PR006,BR007,2024-11-05,2026-08-28,CLOSED,INR,126600.43,CURRENT
AC06025,78548800006025,CU04233,PR004,BR002,2021-05-23,2026-08-19,CLOSED,INR,206456.53,CURRENT
AC06026,49602300006026,CU04030,PR004,BR005,2020-01-01,,ACTIVE,INR,245193.57,CURRENT
AC06027,86625800006027,CU03706,PR009,BR010,2022-03-23,,DORMANT,INR,92365.35,FIXED_DEPOSIT
AC06028,79380900006028,CU00334,PR006,BR006,2022-01-17,2025-05-04,CLOSED,INR,20531.80,CURRENT
AC06029,63795400006029,CU01287,PR002,BR001,2020-08-09,,ACTIVE,INR,4782.70,SAVINGS
AC06030,86776700006030,CU04823,PR009,BR001,2020-04-14,2024-11-22,CLOSED,INR,13747.58,FIXED_DEPOSIT
AC06031,30706300006031,CU04344,PR001,BR010,2025-12-23,2026-08-21,CLOSED,INR,66949.26,SAVINGS
AC06032,18410600006032,CU04700,PR006,BR007,2022-07-01,2026-05-17,CLOSED,INR,15970.92,CURRENT
AC06033,18544100006033,CU00809,PR005,BR007,2023-07-29,,ACTIVE,INR,538.88,CURRENT
AC06034,90137100006034,CU04167,PR002,BR007,2023-03-23,,ACTIVE,INR,4637.55,SAVINGS
AC06035,71557100006035,CU02904,PR001,BR002,2025-12-18,,ACTIVE,INR,44951.87,SAVINGS
AC06036,88567100006036,CU00057,PR003,BR005,2021-10-02,,DORMANT,INR,63732.29,SAVINGS
AC06037,16242100006037,CU01915,PR001,BR008,2021-02-05,,DORMANT,INR,163034.00,SAVINGS
AC06038,42359400006038,CU01685,PR001,BR003,2021-09-12,,ACTIVE,INR,4632.33,SAVINGS
AC06039,38311600006039,CU03271,PR007,BR002,2018-10-15,,ACTIVE,INR,68087.92,FIXED_DEPOSIT
AC06040,87766500006040,CU02070,PR004,BR001,2024-11-17,2026-08-29,CLOSED,INR,17227.19,CURRENT
AC06041,58917500006041,CU03646,PR004,BR006,2019-06-08,,ACTIVE,INR,2040.91,CURRENT
AC06042,40033600006042,CU04688,PR004,BR003,2020-08-16,,DORMANT,INR,238499.16,CURRENT
AC06043,20584500006043,CU00029,PR003,BR008,2018-03-02,2018-10-21,CLOSED,INR,242277.23,SAVINGS
AC06044,23848700006044,CU04084,PR001,BR009,2024-08-17,,ACTIVE,INR,18213.03,SAVINGS
AC06045,75544700006045,CU00553,PR009,BR006,2025-06-27,,ACTIVE,INR,56208.61,FIXED_DEPOSIT
AC06046,95551100006046,CU03934,PR009,BR004,2019-03-01,2021-12-06,CLOSED,INR,71532.02,FIXED_DEPOSIT
AC06047,18564600006047,CU00939,PR003,BR010,2025-04-09,,ACTIVE,INR,529.32,SAVINGS
AC06048,89099500006048,CU03001,PR004,BR003,2019-04-14,2023-08-01,CLOSED,INR,216183.68,CURRENT
AC06049,45137300006049,CU00317,PR008,BR006,2022-01-31,2023-06-06,CLOSED,INR,154622.70,FIXED_DEPOSIT
AC06050,65523700006050,CU00033,PR004,BR002,2019-04-22,2020-01-27,CLOSED,INR,72984.32,CURRENT
AC06051,71488400006051,CU01274,PR002,BR010,2019-09-25,2020-11-05,CLOSED,INR,208027.37,SAVINGS
AC06052,77498700006052,CU04314,PR002,BR003,2021-03-17,2023-06-06,CLOSED,INR,226449.02,SAVINGS
AC06053,50797800006053,CU00449,PR004,BR006,2023-12-18,2025-08-18,CLOSED,INR,4173.35,CURRENT
AC06054,55769200006054,CU02645,PR007,BR004,2025-04-17,,ACTIVE,INR,8210.01,FIXED_DEPOSIT
AC06055,95388400006055,CU03795,PR003,BR008,2019-10-10,2023-06-01,CLOSED,INR,189268.30,SAVINGS
AC06056,19841100006056,CU02033,PR001,BR003,2019-04-06,2020-06-29,CLOSED,INR,128724.83,SAVINGS
AC06057,92019800006057,CU00562,PR003,BR008,2021-11-06,2026-06-28,CLOSED,INR,93465.34,SAVINGS
AC06058,38299500006058,CU01160,PR007,BR008,2025-02-06,,ACTIVE,INR,340939.75,FIXED_DEPOSIT
AC06059,47382600006059,CU04604,PR005,BR009,2023-11-14,2024-12-05,CLOSED,INR,178306.11,CURRENT
AC06060,30418700006060,CU02761,PR004,BR001,2018-01-20,,ACTIVE,INR,59006.23,CURRENT
AC06061,92925300006061,CU00425,PR007,BR008,2024-10-02,,ACTIVE,INR,6590.51,FIXED_DEPOSIT
AC06062,52125500006062,CU00571,PR005,BR006,2024-08-01,2026-08-29,CLOSED,INR,196361.17,CURRENT
AC06063,62084300006063,CU04442,PR006,BR003,2023-10-02,,DORMANT,INR,146131.29,CURRENT
AC06064,41016200006064,CU01486,PR008,BR008,2019-06-19,,ACTIVE,INR,7729.69,FIXED_DEPOSIT
AC06065,57903600006065,CU04476,PR004,BR003,2024-11-18,,DORMANT,INR,167911.35,CURRENT
AC06066,14703300006066,CU02254,PR001,BR002,2019-12-04,,ACTIVE,INR,24185.19,SAVINGS
AC06067,47154600006067,CU03940,PR004,BR010,2024-05-06,,DORMANT,INR,24597.26,CURRENT
AC06068,66028400006068,CU00699,PR001,BR009,2023-08-04,,DORMANT,INR,221365.41,SAVINGS
AC06069,66435900006069,CU01118,PR009,BR005,2022-05-31,,DORMANT,INR,197825.75,FIXED_DEPOSIT
AC06070,64735400006070,CU00845,PR005,BR002,2019-03-24,,ACTIVE,INR,93661.47,CURRENT
AC06071,97156600006071,CU04894,PR007,BR008,2023-10-23,,DORMANT,INR,221577.92,FIXED_DEPOSIT
AC06072,83685700006072,CU03962,PR003,BR002,2020-04-16,,DORMANT,INR,6909.09,SAVINGS
AC06073,73690600006073,CU02401,PR005,BR008,2020-01-27,2024-05-04,CLOSED,INR,248554.08,CURRENT
AC06074,32439200006074,CU01275,PR003,BR006,2018-09-21,,DORMANT,INR,186879.13,SAVINGS
AC06075,83793400006075,CU02545,PR008,BR010,2025-12-20,,ACTIVE,INR,48316.26,FIXED_DEPOSIT
AC06076,97695400006076,CU02209,PR002,BR006,2020-08-09,,DORMANT,INR,92058.68,SAVINGS
AC06077,20411600006077,CU01227,PR003,BR003,2021-09-16,2024-08-08,CLOSED,INR,11040.69,SAVINGS
AC06078,28804800006078,CU00243,PR006,BR006,2024-01-04,,DORMANT,INR,215615.26,CURRENT
AC06079,18603900006079,CU03028,PR004,BR005,2022-09-17,2026-08-25,CLOSED,INR,46055.16,CURRENT
AC06080,63483300006080,CU03809,PR005,BR003,2021-04-25,,DORMANT,INR,199249.73,CURRENT
AC06081,80561800006081,CU00129,PR008,BR004,2020-02-01,,DORMANT,INR,180501.30,FIXED_DEPOSIT
AC06082,22647300006082,CU01149,PR009,BR004,2024-08-19,2026-08-28,CLOSED,INR,75494.08,FIXED_DEPOSIT
AC06083,90734400006083,CU01803,PR002,BR003,2019-05-07,,DORMANT,INR,87875.08,SAVINGS
AC06084,21460900006084,CU04002,PR001,BR003,2019-06-17,2020-06-29,CLOSED,INR,69945.80,SAVINGS
AC06085,54289000006085,CU02651,PR005,BR006,2022-02-25,,ACTIVE,INR,1515.38,CURRENT
AC06086,10211500006086,CU03388,PR005,BR007,2021-03-31,,ACTIVE,INR,969.54,CURRENT
AC06087,18280900006087,CU01071,PR006,BR008,2020-05-12,,DORMANT,INR,20915.48,CURRENT
AC06088,12660200006088,CU00470,PR002,BR004,2020-03-23,,ACTIVE,INR,8343.74,SAVINGS
AC06089,75460100006089,CU00668,PR003,BR010,2024-10-03,,DORMANT,INR,39207.01,SAVINGS
AC06090,66949900006090,CU00255,PR003,BR008,2025-04-30,2026-08-26,CLOSED,INR,129348.69,SAVINGS
AC06091,40543400006091,CU02039,PR002,BR001,2025-01-30,2026-08-26,CLOSED,INR,141518.31,SAVINGS
AC06092,64217000006092,CU04196,PR009,BR003,2019-05-29,2021-01-26,CLOSED,INR,210380.70,FIXED_DEPOSIT
AC06093,85159900006093,CU02952,PR008,BR009,2022-04-29,2024-08-26,CLOSED,INR,38257.75,FIXED_DEPOSIT
AC06094,74329200006094,CU00744,PR003,BR005,2020-10-25,,ACTIVE,INR,2176.18,SAVINGS
AC06095,15164100006095,CU04149,PR006,BR010,2024-06-01,,DORMANT,INR,97869.66,CURRENT
AC06096,53162800006096,CU01835,PR004,BR002,2022-09-16,2024-03-04,CLOSED,INR,120233.85,CURRENT
AC06097,95573400006097,CU04074,PR008,BR005,2021-11-04,,ACTIVE,INR,12311.17,FIXED_DEPOSIT
AC06098,70451000006098,CU04149,PR003,BR010,2019-11-24,2022-07-11,CLOSED,INR,197396.20,SAVINGS
AC06099,74772800006099,CU04875,PR005,BR008,2019-03-21,,DORMANT,INR,184543.71,CURRENT
AC06100,15655900006100,CU00530,PR008,BR004,2019-05-06,,DORMANT,INR,79819.69,FIXED_DEPOSIT
AC06101,31345600006101,CU03518,PR003,BR008,2022-12-24,2026-08-21,CLOSED,INR,66954.27,SAVINGS
AC06102,74333800006102,CU02795,PR009,BR007,2021-03-01,,DORMANT,INR,15397.43,FIXED_DEPOSIT
AC06103,25681700006103,CU03055,PR009,BR002,2020-12-08,,DORMANT,INR,35695.77,FIXED_DEPOSIT
AC06104,29330700006104,CU00683,PR005,BR006,2019-11-24,,ACTIVE,INR,103960.29,CURRENT
AC06105,28779700006105,CU03524,PR005,BR006,2025-09-12,2026-08-24,CLOSED,INR,15545.23,CURRENT
AC06106,69215100006106,CU02197,PR007,BR009,2022-04-28,,ACTIVE,INR,92677.63,FIXED_DEPOSIT
AC06107,15826500006107,CU02113,PR006,BR009,2021-08-25,,DORMANT,INR,31141.41,CURRENT
AC06108,90412300006108,CU01838,PR003,BR005,2023-12-23,,DORMANT,INR,232742.08,SAVINGS
AC06109,70769400006109,CU02206,PR002,BR004,2025-12-14,,ACTIVE,INR,19719.40,SAVINGS
AC06110,41925000006110,CU03688,PR006,BR006,2024-04-05,,ACTIVE,INR,423.66,CURRENT
AC06111,94034500006111,CU02226,PR009,BR002,2021-02-26,2025-01-28,CLOSED,INR,40016.56,FIXED_DEPOSIT
AC06112,86328700006112,CU04656,PR005,BR003,2022-06-04,,DORMANT,INR,137011.16,CURRENT
AC06113,52401500006113,CU02055,PR003,BR010,2019-11-14,2023-06-07,CLOSED,INR,45646.00,SAVINGS
AC06114,28459500006114,CU00739,PR002,BR006,2024-02-05,2026-08-24,CLOSED,INR,26703.00,SAVINGS
AC06115,92639300006115,CU02924,PR004,BR010,2018-02-17,2020-03-15,CLOSED,INR,249779.46,CURRENT
AC06116,12496300006116,CU03430,PR002,BR008,2023-04-12,2025-03-25,CLOSED,INR,16130.98,SAVINGS
AC06117,29343200006117,CU03868,PR005,BR002,2023-07-01,,ACTIVE,INR,104247.12,CURRENT
AC06118,63947900006118,CU02038,PR002,BR009,2020-09-21,,DORMANT,INR,164597.15,SAVINGS
AC06119,31105100006119,CU04458,PR008,BR003,2022-01-06,2026-08-24,CLOSED,INR,156760.72,FIXED_DEPOSIT
AC06120,75495600006120,CU02389,PR002,BR006,2023-10-07,,ACTIVE,INR,17442.86,SAVINGS
AC06121,31583100006121,CU02397,PR009,BR007,2023-02-11,,ACTIVE,INR,9615.77,FIXED_DEPOSIT
AC06122,32305100006122,CU01458,PR007,BR005,2023-09-11,,DORMANT,INR,9806.77,FIXED_DEPOSIT
AC06123,62234900006123,CU03722,PR009,BR008,2019-03-10,,DORMANT,INR,74723.32,FIXED_DEPOSIT
AC06124,61624800006124,CU03880,PR003,BR006,2021-01-22,2022-10-27,CLOSED,INR,94260.44,SAVINGS
AC06125,73767700006125,CU01932,PR003,BR005,2024-10-08,,ACTIVE,INR,2448.81,SAVINGS
AC06126,91345800006126,CU01987,PR005,BR004,2018-05-05,2019-03-11,CLOSED,INR,195901.10,CURRENT
AC06127,76604400006127,CU01435,PR003,BR009,2024-01-28,,ACTIVE,INR,20991.10,SAVINGS
AC06128,12430700006128,CU02934,PR007,BR010,2025-07-05,,ACTIVE,INR,68410.25,FIXED_DEPOSIT
AC06129,50735000006129,CU01878,PR003,BR003,2024-08-19,2026-08-20,CLOSED,INR,111688.19,SAVINGS
AC06130,69882500006130,CU01154,PR007,BR005,2023-02-12,,DORMANT,INR,64024.34,FIXED_DEPOSIT
AC06131,39523200006131,CU00192,PR001,BR006,2021-03-28,,DORMANT,INR,9934.34,SAVINGS
AC06132,92264600006132,CU01548,PR009,BR003,2021-02-17,,DORMANT,INR,21057.95,FIXED_DEPOSIT
AC06133,87020800006133,CU03719,PR009,BR010,2025-01-01,,ACTIVE,INR,47349.04,FIXED_DEPOSIT
AC06134,60138800006134,CU01508,PR004,BR006,2023-10-29,2026-08-29,CLOSED,INR,142274.60,CURRENT
AC06135,40294300006135,CU02221,PR002,BR003,2020-04-12,,ACTIVE,INR,1751.94,SAVINGS
AC06136,16044900006136,CU04507,PR004,BR002,2018-12-23,2022-11-03,CLOSED,INR,226929.25,CURRENT
AC06137,24175800006137,CU04240,PR003,BR001,2021-01-08,2024-07-19,CLOSED,INR,164945.57,SAVINGS
AC06138,86721700006138,CU02466,PR006,BR007,2021-07-20,2023-07-18,CLOSED,INR,97821.29,CURRENT
AC06139,43523900006139,CU01010,PR008,BR002,2024-09-09,,ACTIVE,INR,22835.16,FIXED_DEPOSIT
AC06140,55082800006140,CU02235,PR009,BR005,2023-11-28,2024-07-26,CLOSED,INR,90067.11,FIXED_DEPOSIT
AC06141,30813200006141,CU03478,PR001,BR003,2018-09-01,,ACTIVE,INR,223939.54,SAVINGS
AC06142,68780400006142,CU02138,PR006,BR010,2023-05-05,,DORMANT,INR,60584.36,CURRENT
AC06143,99474500006143,CU03216,PR006,BR010,2020-07-03,,ACTIVE,INR,5722.55,CURRENT
AC06144,44783800006144,CU01152,PR008,BR006,2019-02-06,,DORMANT,INR,201147.37,FIXED_DEPOSIT
AC06145,47416700006145,CU03104,PR002,BR008,2025-06-01,,ACTIVE,INR,34524.22,SAVINGS
AC06146,11144200006146,CU02053,PR009,BR006,2022-12-14,2026-08-28,CLOSED,INR,161329.92,FIXED_DEPOSIT
AC06147,51530000006147,CU01046,PR008,BR002,2019-07-09,2024-11-25,CLOSED,INR,18438.92,FIXED_DEPOSIT
AC06148,68730600006148,CU03274,PR003,BR009,2019-09-26,,ACTIVE,INR,13791.92,SAVINGS
AC06149,56616200006149,CU01036,PR002,BR010,2018-08-15,,DORMANT,INR,38402.36,SAVINGS
AC06150,30751400006150,CU04522,PR002,BR004,2018-12-10,,DORMANT,INR,172260.81,SAVINGS
AC06151,28789900006151,CU04842,PR006,BR001,2021-04-21,,ACTIVE,INR,18539.92,CURRENT
AC06152,66689200006152,CU02093,PR006,BR009,2020-05-24,,ACTIVE,INR,8156.49,CURRENT
AC06153,62978000006153,CU01835,PR005,BR002,2022-04-27,,DORMANT,INR,154403.07,CURRENT
AC06154,10149000006154,CU04124,PR004,BR006,2020-10-31,,ACTIVE,INR,94316.42,CURRENT
AC06155,10671400006155,CU01091,PR009,BR009,2023-10-21,2025-01-03,CLOSED,INR,82039.81,FIXED_DEPOSIT
AC06156,42822700006156,CU00475,PR005,BR004,2023-01-08,,DORMANT,INR,53434.47,CURRENT
AC06157,74919800006157,CU01838,PR008,BR005,2024-08-27,2026-08-26,CLOSED,INR,18821.36,FIXED_DEPOSIT
AC06158,43396300006158,CU01248,PR005,BR003,2021-04-11,,DORMANT,INR,202408.33,CURRENT
AC06159,39446200006159,CU04407,PR001,BR003,2022-12-23,2024-06-21,CLOSED,INR,244190.54,SAVINGS
AC06160,94252700006160,CU01089,PR008,BR005,2018-11-29,2022-03-15,CLOSED,INR,213796.27,FIXED_DEPOSIT
AC06161,94074100006161,CU02079,PR008,BR008,2019-03-17,,DORMANT,INR,144852.62,FIXED_DEPOSIT
AC06162,25123200006162,CU01584,PR005,BR010,2022-06-08,2026-08-28,CLOSED,INR,178236.48,CURRENT
AC06163,91689100006163,CU02390,PR004,BR009,2023-09-28,2026-08-27,CLOSED,INR,88701.28,CURRENT
AC06164,31881800006164,CU01951,PR003,BR003,2024-02-03,2026-06-30,CLOSED,INR,82890.13,SAVINGS
AC06165,63878000006165,CU02772,PR005,BR010,2018-11-05,,DORMANT,INR,208418.25,CURRENT
AC06166,54753900006166,CU04177,PR002,BR006,2025-04-02,,DORMANT,INR,25252.97,SAVINGS
AC06167,78109200006167,CU00803,PR007,BR002,2019-09-23,,DORMANT,INR,34485.41,FIXED_DEPOSIT
AC06168,98603600006168,CU03491,PR006,BR010,2019-07-19,,ACTIVE,INR,325179.72,CURRENT
AC06169,54004700006169,CU02677,PR002,BR005,2020-08-17,,DORMANT,INR,94082.93,SAVINGS
AC06170,66603000006170,CU01492,PR006,BR004,2020-10-28,,DORMANT,INR,109983.55,CURRENT
